2.041434e-08,-2.041434e-08,-2.041434e-08,2.041434e-08
2.065612e-08,-2.065612e-08,-2.065612e-08,2.065612e-08
2.089965e-08,-2.089965e-08,-2.089965e-08,2.089965e-08
2.114493e-08,-2.114493e-08,-2.114493e-08,2.114493e-08
2.139196e-08,-2.139196e-08,-2.139196e-08,2.139196e-08
2.164074e-08,-2.164074e-08,-2.164074e-08,2.164074e-08
2.189127e-08,-2.189127e-08,-2.189127e-08,2.189127e-08
2.214356e-08,-2.214356e-08,-2.214356e-08,2.214356e-08
2.239760e-08,-2.239760e-08,-2.239760e-08,2.239760e-08
2.265339e-08,-2.265339e-08,-2.265339e-08,2.265339e-08
2.291094e-08,-2.291094e-08,-2.291094e-08,2.291094e-08
2.317024e-08,-2.317024e-08,-2.317024e-08,2.317024e-08
2.343130e-08,-2.343130e-08,-2.343130e-08,2.343130e-08
2.369412e-08,-2.369412e-08,-2.369412e-08,2.369412e-08
2.395869e-08,-2.395869e-08,-2.395869e-08,2.395869e-08
2.422502e-08,-2.422502e-08,-2.422502e-08,2.422502e-08
2.449310e-08,-2.449310e-08,-2.449310e-08,2.449310e-08
2.476294e-08,-2.476294e-08,-2.476294e-08,2.476294e-08
2.503453e-08,-2.503453e-08,-2.503453e-08,2.503453e-08
2.530788e-08,-2.530788e-08,-2.530788e-08,2.530788e-08
2.558298e-08,-2.558298e-08,-2.558298e-08,2.558298e-08
2.585983e-08,-2.585983e-08,-2.585983e-08,2.585983e-08
2.613844e-08,-2.613844e-08,-2.613844e-08,2.613844e-08
2.641880e-08,-2.641880e-08,-2.641880e-08,2.641880e-08
2.670091e-08,-2.670091e-08,-2.670091e-08,2.670091e-08
2.698477e-08,-2.698477e-08,-2.698477e-08,2.698477e-08
2.727038e-08,-2.727038e-08,-2.727038e-08,2.727038e-08
2.755774e-08,-2.755774e-08,-2.755774e-08,2.755774e-08
2.784684e-08,-2.784684e-08,-2.784684e-08,2.784684e-08
2.813769e-08,-2.813769e-08,-2.813769e-08,2.813769e-08
2.843028e-08,-2.843028e-08,-2.843028e-08,2.843028e-08
2.872461e-08,-2.872461e-08,-2.872461e-08,2.872461e-08
2.902068e-08,-2.902068e-08,-2.902068e-08,2.902068e-08
2.931848e-08,-2.931848e-08,-2.931848e-08,2.931848e-08
2.961803e-08,-2.961803e-08,-2.961803e-08,2.961803e-08
2.991930e-08,-2.991930e-08,-2.991930e-08,2.991930e-08
3.022231e-08,-3.022231e-08,-3.022231e-08,3.022231e-08
3.052704e-08,-3.052704e-08,-3.052704e-08,3.052704e-08
3.083350e-08,-3.083350e-08,-3.083350e-08,3.083350e-08
3.114169e-08,-3.114169e-08,-3.114169e-08,3.114169e-08
3.145159e-08,-3.145159e-08,-3.145159e-08,3.145159e-08
3.176322e-08,-3.176322e-08,-3.176322e-08,3.176322e-08
3.207656e-08,-3.207656e-08,-3.207656e-08,3.207656e-08
3.239161e-08,-3.239161e-08,-3.239161e-08,3.239161e-08
3.270837e-08,-3.270837e-08,-3.270837e-08,3.270837e-08
3.302684e-08,-3.302684e-08,-3.302684e-08,3.302684e-08
3.334701e-08,-3.334701e-08,-3.334701e-08,3.334701e-08
3.366887e-08,-3.366887e-08,-3.366887e-08,3.366887e-08
3.399244e-08,-3.399244e-08,-3.399244e-08,3.399244e-08
3.431770e-08,-3.431770e-08,-3.431770e-08,3.431770e-08
3.464464e-08,-3.464464e-08,-3.464464e-08,3.464464e-08
3.497327e-08,-3.497327e-08,-3.497327e-08,3.497327e-08
3.530358e-08,-3.530358e-08,-3.530358e-08,3.530358e-08
3.563557e-08,-3.563557e-08,-3.563557e-08,3.563557e-08
3.596923e-08,-3.596923e-08,-3.596923e-08,3.596923e-08
3.630456e-08,-3.630456e-08,-3.630456e-08,3.630456e-08
3.664155e-08,-3.664155e-08,-3.664155e-08,3.664155e-08
3.698020e-08,-3.698020e-08,-3.698020e-08,3.698020e-08
3.732050e-08,-3.732050e-08,-3.732050e-08,3.732050e-08
3.766246e-08,-3.766246e-08,-3.766246e-08,3.766246e-08
3.800606e-08,-3.800606e-08,-3.800606e-08,3.800606e-08
3.835130e-08,-3.835130e-08,-3.835130e-08,3.835130e-08
3.869818e-08,-3.869818e-08,-3.869818e-08,3.869818e-08
3.904669e-08,-3.904669e-08,-3.904669e-08,3.904669e-08
3.939682e-08,-3.939682e-08,-3.939682e-08,3.939682e-08
3.974857e-08,-3.974857e-08,-3.974857e-08,3.974857e-08
4.010194e-08,-4.010194e-08,-4.010194e-08,4.010194e-08
4.045692e-08,-4.045692e-08,-4.045692e-08,4.045692e-08
4.081350e-08,-4.081350e-08,-4.081350e-08,4.081350e-08
4.117168e-08,-4.117168e-08,-4.117168e-08,4.117168e-08
4.153144e-08,-4.153144e-08,-4.153144e-08,4.153144e-08
4.189280e-08,-4.189280e-08,-4.189280e-08,4.189280e-08
4.225573e-08,-4.225573e-08,-4.225573e-08,4.225573e-08
4.262024e-08,-4.262024e-08,-4.262024e-08,4.262024e-08
4.298632e-08,-4.298632e-08,-4.298632e-08,4.298632e-08
4.335396e-08,-4.335396e-08,-4.335396e-08,4.335396e-08
4.372315e-08,-4.372315e-08,-4.372315e-08,4.372315e-08
4.409389e-08,-4.409389e-08,-4.409389e-08,4.409389e-08
4.446617e-08,-4.446617e-08,-4.446617e-08,4.446617e-08
4.483999e-08,-4.483999e-08,-4.483999e-08,4.483999e-08
4.521534e-08,-4.521534e-08,-4.521534e-08,4.521534e-08
4.559220e-08,-4.559220e-08,-4.559220e-08,4.559220e-08
4.597058e-08,-4.597058e-08,-4.597058e-08,4.597058e-08
4.635047e-08,-4.635047e-08,-4.635047e-08,4.635047e-08
4.673186e-08,-4.673186e-08,-4.673186e-08,4.673186e-08
4.711474e-08,-4.711474e-08,-4.711474e-08,4.711474e-08
4.749911e-08,-4.749911e-08,-4.749911e-08,4.749911e-08
4.788495e-08,-4.7884
